ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,Total_Length
653,9,4,Location 9 - Location 12,2,1,12,7344.193151711743667
654,10,5,Location 10 - Location 12,2,1,12,7344.193151711743667
655,25,6,Location 25 - Location 12,1,2,12,45310.653946349724720
656,23,7,Location 23 - Location 12,1,1,12,45345.800166966480901
657,24,8,Location 24 - Location 12,1,1,12,45345.800166966480901
658,26,9,Location 26 - Location 12,1,1,12,45394.634687446116004
659,20,10,Location 20 - Location 12,1,2,12,46528.069768248824403
660,1,11,Location 1 - Location 12,1,2,12,52027.082558140748006
661,17,12,Location 17 - Location 12,1,2,12,58986.345028485688090
662,18,13,Location 18 - Location 12,1,2,12,58986.345028485688090
663,21,14,Location 21 - Location 12,1,2,12,59088.171495175774908
664,22,15,Location 22 - Location 12,1,2,12,59088.171495175774908
665,43,16,Location 43 - Location 12,1,1,12,72667.187262166989967
666,7,17,Location 7 - Location 12,1,2,12,74971.380226299399510
667,8,18,Location 8 - Location 12,1,2,12,75047.368795435701031
668,57,19,Location 57 - Location 12,1,2,12,75782.296221622673329
669,41,20,Location 41 - Location 12,1,1,12,117583.365701846632874
670,39,21,Location 39 - Location 12,1,1,12,117629.436224213786772
671,40,22,Location 40 - Location 12,1,1,12,117629.436224213786772
672,42,23,Location 42 - Location 12,1,1,12,118292.062690080958419
673,31,24,Location 31 - Location 12,1,1,12,122202.021020925400080
674,32,25,Location 32 - Location 12,1,1,12,122202.889015599183040
675,46,26,Location 46 - Location 12,1,1,12,131793.328676053119125
676,47,27,Location 47 - Location 12,1,1,12,131793.328676053119125
677,48,28,Location 48 - Location 12,1,1,12,131793.328676053119125
678,30,29,Location 30 - Location 12,1,2,12,132844.934355853998568
679,62,30,Location 62 - Location 12,1,1,12,141135.654925268288935
680,27,31,Location 27 - Location 12,1,1,12,143694.645229134679539
681,33,32,Location 33 - Location 12,1,1,12,144875.649696156760911
682,37,33,Location 37 - Location 12,1,1,12,146699.936579476809129
683,34,34,Location 34 - Location 12,1,1,12,146828.899278997094370
684,35,35,Location 35 - Location 12,1,1,12,146828.899278997094370
685,36,36,Location 36 - Location 12,1,1,12,146828.899278997094370
686,28,37,Location 28 - Location 12,1,1,12,147101.915165030921344
687,29,38,Location 29 - Location 12,1,1,12,147101.915165030921344
688,53,39,Location 53 - Location 12,1,1,12,150982.732419761625351
689,52,40,Location 52 - Location 12,1,2,12,150984.334761903097387
690,54,41,Location 54 - Location 12,1,1,12,150990.663993333262624
691,2,42,Location 2 - Location 12,1,1,12,151203.224607366602868
692,3,43,Location 3 - Location 12,1,1,12,151224.711809562344570
693,4,44,Location 4 - Location 12,1,2,12,151271.611551339476136
694,5,45,Location 5 - Location 12,1,2,12,151423.723563849605853
695,6,46,Location 6 - Location 12,1,2,12,151529.778745989635354
696,38,47,Location 38 - Location 12,1,1,12,159446.573128242598614
697,61,48,Location 61 - Location 12,1,1,12,159833.149088222067803
698,44,49,Location 44 - Location 12,1,1,12,166018.136420602008002
699,45,50,Location 45 - Location 12,1,1,12,166018.136420602008002
700,58,51,Location 58 - Location 12,1,1,12,174447.435014017130015
701,59,52,Location 59 - Location 12,1,1,12,174447.435014017130015
